display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Institute of Computational Modeling,2022,facility,108,1071,Krasnoyarsk,"c(92.76233, 55.986446)",Krasnoyarsk
Institute of Computational Modeling,2023,facility,76,1002,Krasnoyarsk,"c(92.76233, 55.986446)",Krasnoyarsk
Institute of Computational Modeling,2024,facility,20,435,Krasnoyarsk,"c(92.76233, 55.986446)",Krasnoyarsk
Institute of Computational Technologies,2012,facility,42,252,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2013,facility,28,326,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2014,facility,47,400,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2015,facility,70,421,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2016,facility,100,573,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2017,facility,124,587,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2018,facility,120,729,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2019,facility,147,869,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2020,facility,138,998,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2021,facility,131,1202,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2022,facility,64,1081,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2023,facility,71,1190,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Computational Technologies,2024,facility,20,506,Novosibirsk,"c(83.151085, 54.84604)",Novosibirsk
Institute of Contemporary Art,2012,education,0,4,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2013,education,0,7,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2014,education,2,11,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2015,education,0,8,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2016,education,0,6,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2017,education,2,7,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2018,education,6,16,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2019,education,2,25,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2020,education,4,37,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2021,education,3,20,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2022,education,3,18,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2023,education,1,24,Moscow,"c(37.498093, 55.750336)",Moscow City
Institute of Contemporary Art,2024,education,1,3,Moscow,"c(37.498093, 55.750336)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2013,education,2,0,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2014,education,0,1,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2016,education,7,5,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2017,education,1,3,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2018,education,15,41,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2019,education,10,46,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2020,education,4,12,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2021,education,3,6,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2022,education,3,24,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2023,education,0,6,Moscow,"c(37.57345, 55.73075)",Moscow City
"Institute of Contemporary Education ""YurInfoR-MGU""",2024,education,2,11,Moscow,"c(37.57345, 55.73075)",Moscow City
Institute of Continuous Media Mechanics,2012,facility,43,545,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2013,facility,70,620,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2014,facility,93,844,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2015,facility,109,851,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2016,facility,144,1013,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2017,facility,180,1295,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2018,facility,193,1359,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2019,facility,223,1821,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2020,facility,164,1830,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2021,facility,220,2032,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2022,facility,149,1896,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2023,facility,102,1880,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Continuous Media Mechanics,2024,facility,45,797,Perm,"c(56.241413, 58.05833)",Perm'
Institute of Cosmophysical Research and Radio Wave Propagation,2012,facility,24,100,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2013,facility,34,88,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2014,facility,38,130,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2015,facility,32,117,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2016,facility,74,189,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2017,facility,54,213,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2018,facility,59,250,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2019,facility,60,300,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2020,facility,51,336,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2021,facility,53,359,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2022,facility,36,375,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2023,facility,48,442,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cosmophysical Research and Radio Wave Propagation,2024,facility,1,116,Paratunka,"c(158.24783, 52.971905)",Kamchatka
Institute of Cytochemistry and Molecular Pharmacology,2012,facility,16,1702,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2013,facility,12,1684,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2014,facility,14,1598,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2015,facility,15,1459,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2016,facility,11,1344,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2017,facility,10,1272,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2018,facility,13,1155,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2019,facility,7,1156,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2020,facility,6,1283,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2021,facility,11,1283,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2022,facility,12,1248,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2023,facility,10,1086,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytochemistry and Molecular Pharmacology,2024,facility,4,452,Moscow,"c(37.66673, 55.609505)",Moscow City
Institute of Cytology,2012,facility,105,2071,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2013,facility,140,2048,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2014,facility,134,2356,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2015,facility,165,2519,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2016,facility,214,2857,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2017,facility,166,2964,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2018,facility,216,3652,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2019,facility,191,4568,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2020,facility,255,5675,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2021,facility,269,6152,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2022,facility,245,7028,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2023,facility,248,7622,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology,2024,facility,86,3589,Saint Petersburg,"c(30.36825, 60.01123)",City of St. Petersburg
Institute of Cytology and Genetics,2012,facility,217,3353,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2013,facility,234,3677,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2014,facility,287,3997,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2015,facility,349,4320,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2016,facility,329,4940,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2017,facility,361,5555,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2018,facility,442,6070,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2019,facility,596,7063,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2020,facility,629,8555,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2021,facility,644,10219,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2022,facility,621,10175,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2023,facility,672,11041,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Cytology and Genetics,2024,facility,179,4409,Novosibirsk,"c(83.107, 54.847683)",Novosibirsk
Institute of Developmental Physiology,2012,facility,136,1904,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2013,facility,116,1932,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2014,facility,151,2054,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2015,facility,132,2035,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2016,facility,66,1896,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2017,facility,70,1936,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2018,facility,70,1957,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2019,facility,79,1944,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2020,facility,58,2192,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2021,facility,47,2209,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2022,facility,40,1977,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2023,facility,37,1899,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Developmental Physiology,2024,facility,8,927,Moscow,"c(37.56974, 55.734165)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2012,facility,26,502,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2013,facility,144,524,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2014,facility,27,542,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2015,facility,36,575,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2016,facility,36,511,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2017,facility,39,619,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2018,facility,51,769,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2019,facility,59,771,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2020,facility,73,940,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2021,facility,51,956,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2022,facility,62,1123,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2023,facility,44,864,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Earthquake Prediction Theory and Mathematical Geophysics,2024,facility,18,293,Moscow,"c(37.53465, 55.65503)",Moscow City
Institute of Ecological Problems of the North,2012,facility,26,114,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2013,facility,27,220,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2014,facility,30,235,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2015,facility,35,363,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2016,facility,29,343,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2017,facility,13,481,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2018,facility,2,516,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2019,facility,6,520,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2020,facility,7,569,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2021,facility,8,613,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2022,facility,5,628,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2023,facility,6,590,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecological Problems of the North,2024,facility,3,246,Arkhangelsk,"c(40.51464, 64.55062)",Arkhangel'sk
Institute of Ecology and Genetics of Microorganisms,2012,facility,30,208,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2013,facility,33,233,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2014,facility,43,308,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2015,facility,38,312,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2016,facility,38,302,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2017,facility,46,387,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2018,facility,34,471,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2019,facility,76,554,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2020,facility,50,658,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2021,facility,65,754,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2022,facility,67,955,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2023,facility,96,1024,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology and Genetics of Microorganisms,2024,facility,18,424,Perm,"c(56.271324, 58.036175)",Perm'
Institute of Ecology of Mountain Territories,2012,facility,4,5,Beslan,"c(43.59444, 43.484615)",Kabardin-Balkar
