display_name,year,type,works_count,cited_by_count,city,geometry,region_shp
Institute of Reactor Materials (Russia),2022,company,12,124,Zarechnyy,"c(61.32267, 56.80625)",Sverdlovsk
Institute of Reactor Materials (Russia),2023,company,9,141,Zarechnyy,"c(61.32267, 56.80625)",Sverdlovsk
Institute of Reactor Materials (Russia),2024,company,1,46,Zarechnyy,"c(61.32267, 56.80625)",Sverdlovsk
Institute of Russian Literature,2012,facility,4,1,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2013,facility,0,1,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2014,facility,1,3,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2015,facility,7,0,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2016,facility,6,2,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2017,facility,13,4,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2018,facility,19,2,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2019,facility,32,4,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2020,facility,77,16,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2021,facility,95,33,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2022,facility,65,23,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2023,facility,48,44,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Russian Literature,2024,facility,2,5,Saint Petersburg,"c(30.301216, 59.944775)",City of St. Petersburg
Institute of Scientific Information on Social Sciences,2012,facility,10,0,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2013,facility,4,3,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2014,facility,8,10,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2015,facility,3,4,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2016,facility,10,8,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2017,facility,18,11,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2018,facility,41,11,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2019,facility,90,35,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2020,facility,93,62,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2021,facility,150,82,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2022,facility,166,157,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2023,facility,130,188,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Scientific Information on Social Sciences,2024,facility,17,79,Moscow,"c(37.56065, 55.694286)",Moscow City
Institute of Semiconductor Physics,2012,facility,234,2544,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2013,facility,258,2729,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2014,facility,268,2916,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2015,facility,273,3294,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2016,facility,311,3829,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2017,facility,316,4609,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2018,facility,379,4926,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2019,facility,345,5071,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2020,facility,358,5655,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2021,facility,344,6000,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2022,facility,312,5719,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2023,facility,274,5778,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Semiconductor Physics,2024,facility,49,1807,Novosibirsk,"c(83.11254, 54.846867)",Novosibirsk
Institute of Service and Entrepreneurship of DGTU,2012,education,18,4,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2013,education,21,10,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2014,education,71,14,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2015,education,55,27,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2016,education,90,76,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2017,education,78,116,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2018,education,417,138,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2019,education,223,283,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2020,education,305,388,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2021,education,391,742,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2022,education,424,580,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2023,education,418,752,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Service and Entrepreneurship of DGTU,2024,education,91,194,Shakhty,"c(40.20668, 47.71112)",Rostov
Institute of Slavic Studies,2012,facility,17,6,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2013,facility,10,2,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2014,facility,8,11,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2015,facility,18,13,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2016,facility,11,17,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2017,facility,21,16,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2018,facility,151,16,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2019,facility,132,38,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2020,facility,87,49,Moscow,"c(37.577824, 55.71079)",Moscow City
Institute of Slavic Studies,2021,facility,87,136,Moscow,"c(37.577824, 55.71079)",Moscow City
